song_id,Song,Artist,Position,Last Week,Peak,Weeks on Chart,Week,Year,Decade,Month
1540,CALESS WHISPER,GEORGE MICHAEL,100,LW:RE,1,21,1985-01-20,1985,1980,1
1827,DO THE CONGA,BLACK LACE,88,LW:RE,10,10,1985-01-27,1985,1980,1
1870,I WOULD DIE 4 YOU,PRINCE,98,LW:RE,58,8,1985-01-27,1985,1980,1
1773,SEX CRIME (NINETEEN EIGHTY FOUR),EURYTHMICS,94,LW:RE,4,14,1985-02-03,1985,1980,2
910,LAX,FRANKIE GOES TO HOLLYWOOD,68,LW:RE,1,55,1985-02-10,1985,1980,2
1778,ONE NIGHT IN BANGKOK,MURRAY HEAD,74,LW:RE,12,15,1985-02-10,1985,1980,2
270,BLUE MONDAY,NEW ORDER,98,LW:RE,9,67,1985-02-10,1985,1980,2
1845,THE POWER OF LOVE,FRANKIE GOES TO HOLLYWOOD,64,LW:RE,1,12,1985-02-17,1985,1980,2
1588,I JUST CALLED TO SAY I LOVE YOU,STEVIE WONDER,89,LW:RE,1,25,1985-02-17,1985,1980,2
1852,IT AIN'T NECESSARILY SO,BRONSKI BEAT,90,LW:RE,16,12,1985-02-17,1985,1980,2
1398,SMALLTOWN BOY,BRONSKI BEAT,99,LW:RE,3,16,1985-02-17,1985,1980,2
2027,FETISH/SPOOKY,VICIOUS PINK,89,LW:RE,87,3,1985-03-10,1985,1980,3
1845,THE POWER OF LOVE,FRANKIE GOES TO HOLLYWOOD,90,LW:RE,1,14,1985-03-10,1985,1980,3
1693,COVER ME,BRUCE SPRINGSTEEN,32,LW:RE,32,7,1985-03-17,1985,1980,3
910,LAX,FRANKIE GOES TO HOLLYWOOD,91,LW:RE,1,59,1985-03-17,1985,1980,3
1757,SINCE YESTERDAY,STRAWBERRY SWITCHBLADE,99,LW:RE,5,21,1985-03-17,1985,1980,3
1850,SHOUT,TEARS FOR FEARS,83,LW:RE,4,17,1985-03-24,1985,1980,3
1983,HOW SOON IS NOW,THE SMITHS,86,LW:RE,24,7,1985-03-24,1985,1980,3
2085,MISS MARPLE THEME,CONSORT,95,LW:RE,95,2,1985-03-24,1985,1980,3
1972,JACOB'S LADDER,MONOCHROME SET,100,LW:RE,81,7,1985-03-24,1985,1980,3
1845,THE POWER OF LOVE,FRANKIE GOES TO HOLLYWOOD,91,LW:RE,1,16,1985-03-31,1985,1980,3
2076,EASTENDERS,SIMON MAY,79,LW:RE,76,4,1985-04-07,1985,1980,4
1814,CLOSE (TO THE EDIT),THE ART OF NOISE,82,LW:RE,8,21,1985-04-07,1985,1980,4
1590,GHOSTBUSTERS,RAY PARKER Jr.,91,LW:RE,2,32,1985-04-07,1985,1980,4
1954,YOU' THE INSPIRATION,CHICAGO,92,LW:RE,14,11,1985-04-07,1985,1980,4
1982,THIS IS NOT AMERICA,DAVID BOWIE AND THE PAT METHENY GROUP,90,LW:RE,14,8,1985-04-14,1985,1980,4
1782,WHEN LOVE BAKS DOWN,PREFAB SPROUT,94,LW:RE,89,4,1985-04-14,1985,1980,4
2012,FALLING ANGELS RIDING,DAVID ESSEX,95,LW:RE,29,9,1985-04-14,1985,1980,4
1872,I WANT TO KNOW WHAT LOVE IS,FOREIGNER,98,LW:RE,1,17,1985-04-21,1985,1980,4
2050,STARVATION/TAM-TAM POUR L'ETHIOPE,STARVATION,99,LW:RE,33,7,1985-04-21,1985,1980,4
1995,THE BELLE OF ST MARK,SHEILA E,82,LW:RE,18,12,1985-04-28,1985,1980,4
2013,LET'S GO CRAZY/TAKE ME WITH U,PRINCE AND THE REVOLUTION,86,LW:RE,7,10,1985-04-28,1985,1980,4
2071,PUMP ME UP,GRANDMASTER MELLE MEL AND THE FURIOUS FIVE,88,LW:RE,45,7,1985-04-28,1985,1980,4
2093,PIECE OF THE ACTION,MEAT LOAF,90,LW:RE,47,6,1985-04-28,1985,1980,4
1428,TWO TRIBES,FRANKIE GOES TO HOLLYWOOD,92,LW:RE,1,25,1985-05-05,1985,1980,5
2181,LOVE COMES,GARY GLITTER,92,LW:RE,91,3,1985-05-12,1985,1980,5
2095,AXEL F,HAROLD FALTERMEYER,87,LW:RE,62,5,1985-05-19,1985,1980,5
1693,COVER ME,BRUCE SPRINGSTEEN,88,LW:RE,16,15,1985-05-19,1985,1980,5
2108,GRIMLY FIENDISH,THE DAMNED,91,LW:RE,21,8,1985-05-19,1985,1980,5
1818,SOLID,ASHFORD AND SIMPSON,99,LW:RE,3,21,1985-05-19,1985,1980,5
2016,HANGIN' ON A STRING (CONTEMPLATING),LOOSE ENDS,89,LW:RE,13,14,1985-05-26,1985,1980,5
2086,PIE JESU,SARAH BRIGHTMAN AND PAUL MILES-KINGSTON,96,LW:RE,3,9,1985-05-26,1985,1980,5
1588,I JUST CALLED TO SAY I LOVE YOU,STEVIE WONDER,99,LW:RE,1,33,1985-05-26,1985,1980,5
2075,BLACK MAN RAY,CHINA CRISIS,84,LW:RE,14,12,1985-06-02,1985,1980,6
2090,LOVE IS A BATTLEFIELD {1985},PAT BENATAR,90,LW:RE,17,11,1985-06-02,1985,1980,6
1818,SOLID,ASHFORD AND SIMPSON,100,LW:RE,3,22,1985-06-02,1985,1980,6
1718,OUT OF TOUCH,DARYL HALL AND JOHN OATES,78,LW:RE,48,9,1985-06-09,1985,1980,6
1693,COVER ME,BRUCE SPRINGSTEEN,79,LW:RE,16,17,1985-06-09,1985,1980,6
2088,COULD IT BE I'M FALLING IN LOVE,DAVID GRANT AND JAKI GRAHAM,83,LW:RE,5,12,1985-06-09,1985,1980,6
2186,THE UNFORGETTABLE FI,U2,83,LW:RE,6,7,1985-06-16,1985,1980,6
2105,WELCOME TO THE PLEASUDOME,FRANKIE GOES TO HOLLYWOOD,85,LW:RE,2,12,1985-06-16,1985,1980,6
2138,ONE MO NIGHT,PHIL COLLINS,86,LW:RE,4,10,1985-06-16,1985,1980,6
2153,WOULD I LIE TO YOU?,EURYTHMICS,90,LW:RE,17,9,1985-06-16,1985,1980,6
2147,LOOK MAMA,HOWARD JONES,95,LW:RE,10,7,1985-06-16,1985,1980,6
1693,COVER ME,BRUCE SPRINGSTEEN,93,LW:RE,16,18,1985-06-23,1985,1980,6
2213,ROMANCE (LET YOUR HEART GO),DAVID CASSIDY,96,LW:RE,54,7,1985-06-23,1985,1980,6
2285,WATCHING YOU,JOANNA GARDNER,100,LW:RE,91,3,1985-06-23,1985,1980,6
1327,LIVING ON VIDEO,TRANS-X,39,LW:RE,39,5,1985-07-07,1985,1980,7
2202,WALLS COME TUMBLING DOWN!,THE STYLE COUNCIL,89,LW:RE,6,8,1985-07-07,1985,1980,7
1693,COVER ME,BRUCE SPRINGSTEEN,95,LW:RE,16,19,1985-07-07,1985,1980,7
2302,ROCK ME TONIGHT (FOR OLD TIME'S SAKE),FREDDIE JACKSON,96,LW:RE,81,3,1985-07-07,1985,1980,7
2150,I FEEL LOVE (MEDLEY),BRONSKI BEAT AND MARC ALMOND,84,LW:RE,3,13,1985-07-14,1985,1980,7
2148,DON'T YOU (FORGET ABOUT ME),SIMPLE MINDS,89,LW:RE,7,12,1985-07-14,1985,1980,7
2279,YOU' MY HEART YOU' MY SOUL,MODERN TALKING,90,LW:RE,69,5,1985-07-14,1985,1980,7
2270,LOVING THE ALIEN,DAVID BOWIE,67,LW:RE,19,7,1985-07-21,1985,1980,7
1718,OUT OF TOUCH,DARYL HALL AND JOHN OATES,77,LW:RE,48,13,1985-07-21,1985,1980,7
2413,DRIVE {1985},THE CARS,78,LW:RE,5,15,1985-07-21,1985,1980,7
2186,THE UNFORGETTABLE FI,U2,79,LW:RE,6,9,1985-07-21,1985,1980,7
2297,LAST TIME FOVER,SQUEEZE,88,LW:RE,45,6,1985-07-21,1985,1980,7
2106,EVERYBODY WANTS TO RULE THE WORLD,TEARS FOR FEARS,94,LW:RE,2,15,1985-07-21,1985,1980,7
2177,I WONDER IF I TAKE YOU HOME,LISA LISA AND CULT JAM WITH FULL FORCE,53,LW:RE,53,8,1985-07-28,1985,1980,7
1693,COVER ME,BRUCE SPRINGSTEEN,98,LW:RE,16,21,1985-07-28,1985,1980,7
2386,BAK THE ICE,MICHAEL LOVESMITH,99,LW:RE,94,3,1985-07-28,1985,1980,7
2246,PAISLEY PARK,PRINCE AND THE REVOLUTION,81,LW:RE,18,11,1985-08-04,1985,1980,8
2208,THE WORD GIRL,SCRITTI POLITTI,85,LW:RE,6,13,1985-08-04,1985,1980,8
2261,KING IN A CATHOLIC STYLE (WAKE UP),CHINA CRISIS,93,LW:RE,19,10,1985-08-04,1985,1980,8
2189,DUEL,PROPAGANDA,97,LW:RE,21,13,1985-08-04,1985,1980,8
2148,DON'T YOU (FORGET ABOUT ME),SIMPLE MINDS,72,LW:RE,7,15,1985-08-11,1985,1980,8
2311,TOMB OF MEMORIES,PAUL YOUNG,74,LW:RE,16,8,1985-08-11,1985,1980,8
2186,THE UNFORGETTABLE FI,U2,84,LW:RE,6,11,1985-08-11,1985,1980,8
2433,AGAINST ALL ODDS (TAKE A LOOK AT ME NOW) {1985},PHIL COLLINS,90,LW:RE,90,2,1985-08-11,1985,1980,8
2317,SALLY MACLANNANE,THE POGUES,92,LW:RE,51,5,1985-08-11,1985,1980,8
1588,I JUST CALLED TO SAY I LOVE YOU,STEVIE WONDER,98,LW:RE,1,34,1985-08-11,1985,1980,8
2326,LIFE IN ONE DAY,HOWARD JONES,76,LW:RE,14,8,1985-08-18,1985,1980,8
2347,COME TO MILTON KEYNES,THE STYLE COUNCIL,86,LW:RE,23,6,1985-08-18,1985,1980,8
2270,LOVING THE ALIEN,DAVID BOWIE,87,LW:RE,19,9,1985-08-18,1985,1980,8
2328,SILVER SHADOW,ATLANTIC STARR,90,LW:RE,41,7,1985-08-18,1985,1980,8
2438,THROUGH THE FI,CHAKA KHAN,85,LW:RE,77,3,1985-08-25,1985,1980,8
2312,THE SHADOW OF LOVE,THE DAMNED,94,LW:RE,25,9,1985-08-25,1985,1980,8
2327,IN TOO DEEP,DEAD OR ALIVE,95,LW:RE,14,9,1985-08-25,1985,1980,8
2351,DANCIN' IN THE KEY OF LIFE,STEVE ARRINGTON,75,LW:RE,21,9,1985-09-01,1985,1980,9
2332,LOVING YOU,FEARGAL SHARKEY,87,LW:RE,26,11,1985-09-08,1985,1980,9
2427,COME BACK,SPEAR OF DESTINY,93,LW:RE,55,5,1985-09-08,1985,1980,9
1920,WOODPECKERS FROM SPACE,VIDEO KIDS,94,LW:RE,89,3,1985-09-08,1985,1980,9
2451,MYSTERY LADY,BILLY OCEAN,89,LW:RE,49,5,1985-09-15,1985,1980,9
2368,IN YOUR CAR,THE COOL NOTES,90,LW:RE,13,10,1985-09-15,1985,1980,9
2508,THE ROAD TO RACK AND RUIN,KING KURT,97,LW:RE,94,2,1985-09-15,1985,1980,9
2436,P-MACHINERY,PROPAGANDA,99,LW:RE,50,6,1985-09-15,1985,1980,9
2511,MAGGIE,JIM DAVIDSON,100,LW:RE,100,2,1985-09-15,1985,1980,9
2247,SHE SELLS SANCTUARY,THE CULT,61,LW:RE,15,18,1985-09-22,1985,1980,9
2392,TOO MANY GAMES FT FRANKIE BEVERLY,MAZE FEATURING FRANKIE BEVERLY,84,LW:RE,36,8,1985-09-22,1985,1980,9
2461,STORIES OF JOHNNY,MARC ALMOND,78,LW:RE,23,6,1985-09-29,1985,1980,9
2406,RASPBERRY BET,PRINCE AND THE REVOLUTION,90,LW:RE,25,9,1985-09-29,1985,1980,9
2481,SUFFER THE CHILDN,TEARS FOR FEARS,92,LW:RE,52,5,1985-09-29,1985,1980,9
2491,THE LOVE PARADE,DREAM ACADEMY,94,LW:RE,68,5,1985-09-29,1985,1980,9
2452,CLOSE TO PERFECTION,MIQUEL BROWN,96,LW:RE,63,7,1985-09-29,1985,1980,9
2527,SOMEONE,DAVID CASSIDY,97,LW:RE,86,3,1985-09-29,1985,1980,9
1801,BIG DEAL (THEME),BOBBY G,99,LW:RE,65,12,1985-10-06,1985,1980,10
2404,IN BETWEEN DAYS,THE CURE,100,LW:RE,15,11,1985-10-06,1985,1980,10
2534,A NITE AT THE APOLLO LIVE,DARYL HALL AND JOHN OATES,98,LW:RE,58,4,1985-10-13,1985,1980,10
2388,WE DON'T NEED ANOTHER HERO (THUNDERDOME),TINA TURNER,88,LW:RE,3,13,1985-10-20,1985,1980,10
2511,MAGGIE,JIM DAVIDSON,99,LW:RE,99,3,1985-10-20,1985,1980,10
2148,DON'T YOU (FORGET ABOUT ME),SIMPLE MINDS,84,LW:RE,7,24,1985-10-27,1985,1980,10
2597,BUBBLING,ASWAD,93,LW:RE,91,4,1985-11-03,1985,1980,11
2593,BLIND IN TEXAS,WASP,99,LW:RE,77,3,1985-11-03,1985,1980,11
2548,AFTER THE FI,ROGER DALTREY,84,LW:RE,50,7,1985-11-10,1985,1980,11
2582,I BELIEVE (A SOULFUL -CORDING),TEARS FOR FEARS,87,LW:RE,23,5,1985-11-10,1985,1980,11
2648,FACE THE FACE,PETE TOWNSHEND,97,LW:RE,89,2,1985-11-10,1985,1980,11
1588,I JUST CALLED TO SAY I LOVE YOU,STEVIE WONDER,100,LW:RE,1,35,1985-11-10,1985,1980,11
2634,YOU ALLY TOUCH MY HEART,AMII STEWART,89,LW:RE,89,4,1985-11-17,1985,1980,11
2514,BRAND NEW FRIEND,LLOYD COLE AND THE COMMOTIONS,99,LW:RE,19,9,1985-11-17,1985,1980,11
2569,LOOKING FOR LEWIS AND CLARK,LONG RYDERS,100,LW:RE,59,5,1985-11-17,1985,1980,11
2602,SLEEPING BAG,ZZ TOP,77,LW:RE,27,6,1985-11-24,1985,1980,11
2528,ANGEL,MADONNA,82,LW:RE,5,10,1985-11-24,1985,1980,11
2525,APPETITE,PREFAB SPROUT,99,LW:RE,92,2,1985-11-24,1985,1980,11
1884,DO THEY KNOW IT'S CHRISTMAS?,BAND AID,24,LW:RE,1,14,1985-12-01,1985,1980,12
2512,IF I WAS,MIDGE URE,82,LW:RE,1,12,1985-12-01,1985,1980,12
2436,P-MACHINERY,PROPAGANDA,85,LW:RE,50,7,1985-12-01,1985,1980,12
72,MERRY XMAS EVERYBODY,SLADE,92,LW:RE,1,29,1985-12-01,1985,1980,12
2752,WE ALL STAND TOGETHER {1985},PAUL MCCARTNEY AND THE FROG CHORUS,95,LW:RE,3,14,1985-12-01,1985,1980,12
2494,PART-TIME LOVER,STEVIE WONDER,100,LW:RE,3,13,1985-12-01,1985,1980,12
1885,LAST CHRISTMAS/EVERYTHING SHE WANTS,WHAM!,32,LW:RE,2,14,1985-12-08,1985,1980,12
2759,ABIDE WITH ME {1985},INSPIRATIONAL CHOIR,65,LW:RE,44,7,1985-12-08,1985,1980,12
2714,WHITE CHRISTMAS,KEITH HARRIS AND ORVILLE,71,LW:RE,71,3,1985-12-08,1985,1980,12
2600,BRING ON THE DANCING HORSES,ECHO & THE BUNNYMEN,81,LW:RE,21,8,1985-12-08,1985,1980,12
1588,I JUST CALLED TO SAY I LOVE YOU,STEVIE WONDER,83,LW:RE,1,36,1985-12-08,1985,1980,12
2620,CLOUDBUSTING,KATE BUSH,87,LW:RE,20,7,1985-12-08,1985,1980,12
2148,DON'T YOU (FORGET ABOUT ME),SIMPLE MINDS,96,LW:RE,7,29,1985-12-08,1985,1980,12
2732,LET'S GO TO THE DISCO,RUSS ABBOT,89,LW:RE,89,3,1985-12-15,1985,1980,12
2713,MUSIC IS THE ANSWER,COLONEL ABRAMS,94,LW:RE,84,3,1985-12-15,1985,1980,12
1878,I WISH IT COULD BE CHRISTMAS EVERY DAY,ROY WOOD AND WIZZARD,96,LW:RE,86,2,1985-12-15,1985,1980,12
2493,DANCING IN THE STET,DAVID BOWIE AND MICK JAGGER,97,LW:RE,1,13,1985-12-15,1985,1980,12
2753,WHENEVER YOU NEED SOMEBODY,O'CHI BROWN,98,LW:RE,97,2,1985-12-15,1985,1980,12
2247,SHE SELLS SANCTUARY,THE CULT,100,LW:RE,15,23,1985-12-15,1985,1980,12
2577,ALIVE AND KICKING,SIMPLE MINDS,79,LW:RE,7,10,1985-12-22,1985,1980,12
2701,THE HEART AND SOUL (EP),HUEY LEWIS AND THE NEWS,84,LW:RE,61,5,1985-12-22,1985,1980,12
2579,MIAMI VICE THEME,JAN HAMMER,91,LW:RE,5,9,1985-12-22,1985,1980,12
2515,BEL YELL {1985},BILLY IDOL,94,LW:RE,6,13,1985-12-22,1985,1980,12
2600,BRING ON THE DANCING HORSES,ECHO & THE BUNNYMEN,96,LW:RE,21,9,1985-12-22,1985,1980,12
2479,POWER OF LOVE/DO YOU BELIEVE IN LOVE,HUEY LEWIS AND THE NEWS,99,LW:RE,11,11,1985-12-22,1985,1980,12
2702,GO HOME,STEVIE WONDER,100,LW:RE,67,5,1985-12-22,1985,1980,12
2749,VOLUTION,THE THOMPSON TWINS,75,LW:RE,56,4,1985-12-29,1986,1980,12
2640,IT'S ONLY LOVE,BRYAN ADAMS AND TINA TURNER,78,LW:RE,29,7,1985-12-29,1986,1980,12
2528,ANGEL,MADONNA,83,LW:RE,5,11,1985-12-29,1986,1980,12
2493,DANCING IN THE STET,DAVID BOWIE AND MICK JAGGER,84,LW:RE,1,14,1985-12-29,1986,1980,12
2512,IF I WAS,MIDGE URE,89,LW:RE,1,14,1985-12-29,1986,1980,12
2565,RAIN,THE CULT,92,LW:RE,17,9,1985-12-29,1986,1980,12
2622,CITIES IN DUST,SIOUXSIE AND THE BANSHEES,95,LW:RE,21,7,1985-12-29,1986,1980,12
2403,INTO THE GROOVE,MADONNA,96,LW:RE,1,15,1985-12-29,1986,1980,12
2563,RUNNING FE {1985},IRON MAIDEN,98,LW:RE,19,6,1985-12-29,1986,1980,12
2602,SLEEPING BAG,ZZ TOP,99,LW:RE,27,7,1985-12-29,1986,1980,12
2659,JUST FOR MONEY,PAUL HARDCASTLE,79,LW:RE,19,6,1986-01-05,1986,1980,1
2774,MY GUY/MY GIRL (MEDLEY),AMII STEWART AND DEON ESTUS,80,LW:RE,80,3,1986-01-05,1986,1980,1
2726,WARRIOR GROOVE,DSM,83,LW:RE,68,6,1986-01-05,1986,1980,1
2666,BLUE,FINE YOUNG CANNIBALS,87,LW:RE,41,7,1986-01-05,1986,1980,1
2743,THE TRUTH,COLONEL ABRAMS,88,LW:RE,53,4,1986-01-05,1986,1980,1
2673,YOU A MY LADY,FREDDIE JACKSON,92,LW:RE,49,7,1986-01-05,1986,1980,1
2681,RSVP,FIVE STAR,93,LW:RE,45,6,1986-01-05,1986,1980,1
270,BLUE MONDAY,NEW ORDER,100,LW:RE,9,68,1986-01-05,1986,1980,1
2662,THAT'S WHAT FRIENDS A FOR,DIONNE WARWICK AND FRIENDS,80,LW:RE,16,10,1986-01-12,1986,1980,1
2561,I'LL BE YOUR FRIEND,PRECIOUS WILSON,87,LW:RE,87,4,1986-01-12,1986,1980,1
2766,TONIGHT SHE COMES,THE CARS,94,LW:RE,79,4,1986-01-12,1986,1980,1
2619,ELECTION DAY,ARCADIA,95,LW:RE,7,8,1986-01-12,1986,1980,1
2704,NINETEEN,PHIL LYNOTT,100,LW:RE,76,4,1986-01-12,1986,1980,1
2657,WHEN LOVE BAKS DOWN {1985 -LEASE},PREFAB SPROUT,85,LW:RE,25,12,1986-01-19,1986,1980,1
2638,SISTERS A DOIN' IT FOR THEMSELVES,EURYTHMICS AND ARETHA FRANKLIN,87,LW:RE,9,12,1986-01-19,1986,1980,1
2148,DON'T YOU (FORGET ABOUT ME),SIMPLE MINDS,89,LW:RE,7,33,1986-01-19,1986,1980,1
2718,VOLUTION,THE CULT,92,LW:RE,30,8,1986-01-19,1986,1980,1
2719,HEART OF LOTHIAN,MARILLION,96,LW:RE,29,7,1986-01-19,1986,1980,1
2716,BURNING HEART,SURVIVOR,70,LW:RE,70,2,1986-01-26,1986,1980,1
2680,MATED,DAVID GRANT AND JAKI GRAHAM,85,LW:RE,20,11,1986-01-26,1986,1980,1
2700,SUN CITY,ARTISTS UNITED AGAINST APARTHEID,89,LW:RE,21,9,1986-01-26,1986,1980,1
2677,ONE VISION,QUEEN,92,LW:RE,7,11,1986-01-26,1986,1980,1
2479,POWER OF LOVE/DO YOU BELIEVE IN LOVE,HUEY LEWIS AND THE NEWS,96,LW:RE,11,13,1986-01-26,1986,1980,1
2726,WARRIOR GROOVE,DSM,97,LW:RE,68,8,1986-01-26,1986,1980,1
2580,SLAVE TO THE RHYTHM,GRACE JONES,98,LW:RE,12,9,1986-01-26,1986,1980,1
2777,EDGE OF DARKNESS FT MICHAEL KAMEN,ERIC CLAPTON FEATURING MICHAEL KAMEN,80,LW:RE,65,7,1986-02-02,1986,1980,2
2458,IF YOU WE HE TONIGHT,ALEXANDER O'NEAL,81,LW:RE,81,4,1986-02-02,1986,1980,2
2678,"SAY YOU, SAY ME",LIONEL RICHIE,82,LW:RE,8,12,1986-02-02,1986,1980,2
1884,DO THEY KNOW IT'S CHRISTMAS?,BAND AID,91,LW:RE,1,21,1986-02-02,1986,1980,2
2737,SHE'S STRANGE {1985},CAMEO,84,LW:RE,22,9,1986-02-09,1986,1980,2
2790,TORTU,KING,93,LW:RE,23,5,1986-02-09,1986,1980,2
2106,EVERYBODY WANTS TO RULE THE WORLD,TEARS FOR FEARS,73,LW:RE,2,16,1986-02-16,1986,1980,2
2873,DON'T TELL ME LIES,BREATHE,82,LW:RE,82,2,1986-02-16,1986,1980,2
2695,I'M YOUR MAN,WHAM!,85,LW:RE,1,13,1986-02-16,1986,1980,2
2740,WRAP HER UP,ELTON JOHN,94,LW:RE,12,11,1986-02-16,1986,1980,2
2919,GET UP (I FEEL LIKE BEING A SEX MACHINE) {1986},JAMES BROWN,51,LW:RE,47,6,1986-02-23,1986,1980,2
2742,RUSSIANS,STING,71,LW:RE,12,12,1986-02-23,1986,1980,2
2696,SEPARATE LIVES,PHIL COLLINS AND MARILYN MARTIN,78,LW:RE,4,14,1986-02-23,1986,1980,2
2736,DSS YOU UP,MADONNA,85,LW:RE,5,12,1986-02-23,1986,1980,2
2707,WALKING IN THE AIR,ALED JONES,87,LW:RE,5,13,1986-02-23,1986,1980,2
2803,SPIRIT OF '76,THE ALARM,90,LW:RE,22,6,1986-02-23,1986,1980,2
2751,RING OF ICE,JENNIFER RUSH,92,LW:RE,14,12,1986-02-23,1986,1980,2
2892,HOLD ON (TO WHAT YOU'VE GOT),DANSE SOCIETY,93,LW:RE,93,2,1986-02-23,1986,1980,2
2738,MERRY CHRISTMAS EVERYONE,SHAKIN' STEVENS,100,LW:RE,1,9,1986-02-23,1986,1980,2
2910,DO YOU LOVE ME,DURELL COLEMAN,83,LW:RE,83,2,1986-03-02,1986,1980,3
2958,LOVE'S GONNA GET YOU,JOCELYN BROWN,70,LW:RE,70,3,1986-03-09,1986,1980,3
2683,SAVING ALL MY LOVE FOR YOU,WHITNEY HOUSTON,78,LW:RE,1,17,1986-03-09,1986,1980,3
2771,"ALICE, I WANT YOU JUST FOR ME",FULL FORCE,90,LW:RE,9,12,1986-03-09,1986,1980,3
2800,IF I RULED THE WORLD,KURTIS BLOW,86,LW:RE,24,10,1986-03-16,1986,1980,3
2853,SARA,STARSHIP,100,LW:RE,66,6,1986-03-16,1986,1980,3
2763,BROKEN WINGS,MR MISTER,81,LW:RE,4,15,1986-03-23,1986,1980,3
2805,PULL UP TO THE BUMPER/LA VIE EN ROSE,GRACE JONES,84,LW:RE,12,10,1986-03-23,1986,1980,3
2777,EDGE OF DARKNESS FT MICHAEL KAMEN,ERIC CLAPTON FEATURING MICHAEL KAMEN,90,LW:RE,65,9,1986-03-23,1986,1980,3
2948,FIELD WORK,RYUICHI SAKAMOTO AND THOMAS DOLBY,100,LW:RE,98,3,1986-03-23,1986,1980,3
2237,A BROKEN HEART CAN MEND,ALEXANDER O'NEAL,53,LW:RE,53,3,1986-03-30,1986,1980,3
2931,SHEEP,THE HOUSEMARTINS,71,LW:RE,56,4,1986-03-30,1986,1980,3
2894,STRIPPED,DEPECHE MODE,76,LW:RE,15,6,1986-03-30,1986,1980,3
2832,THE CAPTAIN OF HER HEART,DOUBLE,79,LW:RE,8,10,1986-03-30,1986,1980,3
2846,RISE,PUBLIC IMAGE LIMITED,80,LW:RE,11,9,1986-03-30,1986,1980,3
2917,LOVE IS THE DRUG,GRACE JONES,89,LW:RE,35,5,1986-03-30,1986,1980,3
2808,IMAGINATION {1986},BELOUIS SOME,90,LW:RE,17,11,1986-03-30,1986,1980,3
2789,WALK OF LIFE,DIRE STRAITS,91,LW:RE,2,12,1986-03-30,1986,1980,3
3003,MODERN TIMES,LATIN QUARTER,85,LW:RE,85,2,1986-04-06,1986,1980,4
2777,EDGE OF DARKNESS FT MICHAEL KAMEN,ERIC CLAPTON FEATURING MICHAEL KAMEN,96,LW:RE,65,10,1986-04-06,1986,1980,4
2999,PROSPECTS,MADE IN ENGLAND AND RAY DORSET,97,LW:RE,92,2,1986-04-06,1986,1980,4
2859,ELOISE,THE DAMNED,72,LW:RE,3,10,1986-04-13,1986,1980,4
2839,STARTING TOGETHER,SU POLLARD,84,LW:RE,2,12,1986-04-13,1986,1980,4
2843,SANCTIFY YOURSELF,SIMPLE MINDS,88,LW:RE,10,8,1986-04-13,1986,1980,4
2852,A LOVE BIZAR,SHEILA E,99,LW:RE,76,3,1986-04-13,1986,1980,4
2894,STRIPPED,DEPECHE MODE,95,LW:RE,15,8,1986-04-20,1986,1980,4
3100,FEWAY OF LOVE {1986},ARETHA FRANKLIN,60,LW:RE,60,7,1986-05-04,1986,1980,5
2953,HARLEM SHUFFLE,THE ROLLING STONES,92,LW:RE,13,8,1986-05-04,1986,1980,5
2148,DON'T YOU (FORGET ABOUT ME),SIMPLE MINDS,95,LW:RE,7,43,1986-05-04,1986,1980,5
3068,RUNNER IN THE NIGHT,RYDER,99,LW:RE,98,2,1986-05-04,1986,1980,5
2913,LOVE MISSILE F1-11,SIGUE SIGUE SPUTNIK,98,LW:RE,3,10,1986-05-11,1986,1980,5
3062,STAY,CONTROLLERS,95,LW:RE,77,4,1986-05-18,1986,1980,5
2932,SO MACHO/CRUISING,SINITTA,85,LW:RE,47,12,1986-05-25,1986,1980,5
2968,PETER GUNN FT DUANE EDDY,ART OF NOISE FEATURING DUANE EDDY,91,LW:RE,8,10,1986-05-25,1986,1980,5
2929,YOU TO ME A EVERYTHING (THE DECADE MIX 76/86),REAL THING,72,LW:RE,5,13,1986-06-01,1986,1980,6
3096,THE BIG SKY,KATE BUSH,84,LW:RE,37,4,1986-06-01,1986,1980,6
3051,A QUESTION OF LUST,DEPECHE MODE,89,LW:RE,28,6,1986-06-01,1986,1980,6
3006,TRAIN OF THOUGHT,A-HA,93,LW:RE,8,9,1986-06-01,1986,1980,6
3017,ALL THE THINGS SHE SAID,SIMPLE MINDS,73,LW:RE,9,9,1986-06-08,1986,1980,6
3069,BIG TRIP TO MEXICO,SCOTLAND WORLD CUP SQUAD,81,LW:RE,81,2,1986-06-08,1986,1980,6
3042,WE'VE GOT THE WHOLE WORLD AT OUR FEET,ENGLAND WORLD CUP SQUAD '86,89,LW:RE,66,4,1986-06-08,1986,1980,6
2148,DON'T YOU (FORGET ABOUT ME),SIMPLE MINDS,97,LW:RE,7,46,1986-06-08,1986,1980,6
2826,"WHEN THE GOING GETS TOUGH, THE TOUGH GET GOING",BILLY OCEAN,86,LW:RE,1,14,1986-06-15,1986,1980,6
2913,LOVE MISSILE F1-11,SIGUE SIGUE SPUTNIK,99,LW:RE,3,11,1986-06-15,1986,1980,6
2932,SO MACHO/CRUISING,SINITTA,73,LW:RE,47,14,1986-06-22,1986,1980,6
3194,OH SHEILA {1986},READY FOR THE WORLD,96,LW:RE,90,2,1986-06-22,1986,1980,6
