artist_id,Artist
12982,CHAINSMOKERS FT DAYA
12983,CALUM SCOTT
12984,CHEAT CODES/KRIS KROSS
12985,BEYONCE FT THE WEEKND
12986,BEYONCE FT JACK WHITE
12987,BEYONCE FT KENDRICK LAMAR
12988,GNASH FT OLIVIA O'BRIEN
12989,BEYONCE FT JAMES BLAKE
12990,KALEO
12991,KYGO FT JAMES VINCENT MCMORROW
12992,CALVIN HARRIS FT RIHANNA
12993,DRAKE FT FUTURE
12994,ZEDD FT KESHA
12995,DUA LIPA
12996,SKEPTA FT NOVELIST
12997,SKEPTA FT PHARRELL WILLIAMS
12998,SKEPTA FT WILEY & CHIP
12999,SKEPTA/D DOUBLE E/ASAP NAST
13000,REGGIE 'N' BOLLIE
13001,INVICTUS GAMES CHR/MALONE
13002,DAVID GUETTA FT ZARA LARSSON
13003,NATHAN SYKES FT G-EAZY
13004,FRANS
13005,MK & BECKY HILL
13006,JOE & JAKE
13007,KUNGS VS COOKIN' ON 3 BURNERS
13008,SIGMA FT TAKE THAT
13009,ARIANA GRANDE FT NICKI MINAJ
13010,GORGON CITY FT VAULTS
13011,CLEAN BANDIT FT LOUISA JOHNSON
13012,DJ KENNO
13013,KIIARA
13014,DJ KHALED FT DRAKE
13015,JONAS BLUE FT JP COOPER
13016,MIKE WILL MADE-IT & RIHANNA
13017,KENT JONES
13018,SIGALA FT NEWMAN/RODGERS
13019,NEALES
13020,CHRISTINE & THE QUEENS
13021,TINIE TEMPAH FT WIZKID
13022,TIESTO FT JOHN LEGEND
13023,CHARLIE PUTH FT SELENA GOMEZ
13024,CHASE & STATUS/GEORGE THE POET
13025,JOEL ADAMS
13026,MUMFORD & SONS/BAABA MAAL
13027,DIZZEE RASCAL FT CALVIN HARRIS
13028,MO
13029,MIKE PERRY FT SHY MARTIN
13030,FIFTH HARMONY FT FETTY WAP
13031,BOB MARLEY FT LVNDSCAPE/BOLIER
13032,FRENSHIP FT EMILY WARREN
13033,LEE WALKER/DJDEEON/KATY B/MNEK
13034,SNAKEHIPS FT ZAYN
13035,BRITNEY SPEARS FT G-EAZY
13036,MAJOR LAZER/JUSTIN BIEBER/MO
13037,TIEKS FT DAN HARKNA
13038,MARTIN SOLVEIG FT TKAY MAIDZA
13039,CHAINSMOKERS FT HALSEY
13040,MARTIN GARRIX & BEBE REXHA
13041,LIL WAYNE/WIZ KHALIFA/IMAGINE
13042,KSI VS MNDM
13043,IMANI WILLIAMS/SIGALA/BLONDE
13044,OFFAIAH
13045,MATOMA & BECKY HILL
13046,CHEAT CODES & DANTE KLEIN
13047,DIGITAL FARM ANIMALS/CASH CASH
13048,DJ SNAKE FT JUSTIN BIEBER
13049,SKRILLEX & RICK ROSS
13050,KEHLANI
13051,TORY LANEZ
13052,BLOSSOMS
13053,HAILEE STEINFELD/GREY/ZEDD
13054,PARTYNEXTDOOR
13055,CRAIG DAVID & SIGALA
13056,MOLLIE KING
13057,IZZY BIZU
13058,NEIKED
13059,RUTH B
13060,BLACK EYED PEAS FT WORLD
13061,SIA FT KENDRICK LAMAR
13062,JOHN GIBBONS
13063,POST MALONE FT JUSTIN BIEBER
13064,KANYE WEST/POST MALONE/TY
13065,GAVIN JAMES
13066,TOM ZANETTI FT SADIE AMA
13067,WEEKND FT DAFT PUNK
13068,TEDDY MAC THE SONGAMINUTE MAN
13069,CHASE & STATUS FT TOM GRENNAN
13070,JAMES TW
13071,JAX JONES FT MNEK & MIKE DUNN
13072,KIDEKO/GEORGE KWALI/ROSE/IRIE
13073,DRAM FT LIL YACHTY
13074,NIALL HORAN
13075,CHAINSMOKERS FT PHOEBE RYAN
13076,GALANTIS & HOOK N SLING
13077,GIGGS FT DONAEO
13078,MAROON 5 FT KENDRICK LAMAR
13079,VAMPS FT MATOMA
13080,ZAY HILFIGER & ZAYION MCCALL
13081,FLUME FT TOVE LO
13082,DRAKE FT 21 SAVAGE
13083,JONAS BLUE FT RAYE
13084,NEVADA/MARK MORRISON/FETTY WAP
13085,DAVE FT DRAKE
13086,CHARLI XCX FT LIL YACHTY
13087,RAE SREMMURD FT GUCCI MANE
13088,SIGMA FT BIRDY
13089,CHAINSMOKERS FT XYLO
13090,FUTURE FT DRAKE
13091,MURA MASA FT ASAP ROCKY
13092,COLLAPSABLE HEARTS CLUB/BIANCO
13093,MIC LOWRY
13094,KDA FT TINASHE
13095,STARLEY
13096,SEAN PAUL FT DUA LIPA
13097,RAG'N'BONE MAN
13098,LITTLE MIX FT CHARLIE PUTH
13099,CASHMERE CAT/SELENA GOMEZ/TORY
13100,NAUGHTY BOY/KYLA/POPCAAN
13101,WEEKND FT KENDRICK LAMAR
13102,SCHULZ/GUETTA/CHEAT CODES
13103,WEEKND FT FUTURE
13104,JP COOPER
13105,SIGALA & DIGITAL FARM ANIMALS
13106,SAGE THE GEMINI
13107,LOUIS TOMLINSON & STEVE AOKI
13108,MATT TERRY
13109,ZAYN/TAYLOR SWIFT
13110,J COLE
13111,JAX JONES FT RAYE
13112,DAVE CLARK FIVE
13113,CHRIS BROWN/GUCCI MANE/USHER
13114,LONDON HOSPICES CHOIR/CARRACK
13115,MACHINE GUN KELLY/CABELLO
13116,BOBBY HELMS
13117,JOSE FELICIANO
13118,GEORGE MICHAEL FT ELTON JOHN
13119,WAITRESSES
13120,MIGOS
13121,AULI'I CRAVALHO
13122,SNAKEHIPS & MO
13123,NOAH CYRUS FT LABRINTH
13124,M O & KENT JONES
13125,RYAN GOSLING & EMMA STONE
13126,TINIE TEMPAH FT TINASHE
13127,MARTIN JENSEN
13128,LA LA LAND CAST
13129,JULIA MICHAELS
13130,MAJORLAZER/PARTYNEXTDOOR/MINAJ
13131,MARTIN GARRIX & DUA LIPA
13132,ZARA LARSSON FT TY DOLLA SIGN
13133,DAVE & J HUS
13134,AJR
13135,BEBE REXHA
13136,ARIANA GRANDE & JOHN LEGEND
13137,BIG SEAN FT EMINEM
13138,BIG SEAN
13139,ALESSO
13140,SAMPHA
13141,KATY PERRY FT SKIP MARLEY
13142,AXWELL & INGROSSO FT KID INK
13143,NICK JONAS FT NICKI MINAJ
13144,SIGRID
13145,KYGO & SELENA GOMEZ
13146,CHAINSMOKERS & COLDPLAY
13147,MAROON 5 FT FUTURE
13148,LINKIN PARK FT KIIARA
13149,DJ KHALED FT BEYONCE & JAY Z
13150,CALVIN HARRIS/OCEAN/MIGOS
13151,STORMZY FT GHETTS & J HUS
13152,STORMZY FT KEHLANI
13153,ZEDD & ALESSIA CARA
13154,JASON DERULO/NICKI MINAJ/TY
13155,STORMZY FT MNEK
13156,STORMZY FT RALEIGH RITCHIE
13157,STORMZY FT WRETCH 32
13158,FUTURE FT WEEKND
13159,KATO/SIGALA/HAILEE STEINFELD
13160,FUTURE FT RIHANNA
13161,J HUS
13162,FUTURE
13163,MARTIN SOLVEIG & INA WROLDSEN
13164,STARGATE FT PINK & SIA
13165,JON BELLION
13166,KYLE FT LIL YACHTY
13167,CLEAN BANDIT FT ZARA LARSSON
13168,DRAKE FT GIGGS
13169,DRAKE/BLACK COFFEE/JORJA SMITH
13170,DRAKE FT QUAVO & TRAVIS SCOTT
13171,DRAKE FT 2 CHAINZ & YOUNG THUG
13172,DRAKE FT KANYE WEST
13173,DRAKE FT YOUNG THUG
13174,G-EAZY & KEHLANI
13175,ZAYN FT PARTYNEXTDOOR
13176,DAVID GUETTA/N MINAJ/LIL WAYNE
13177,GORILLAZ FT POPCAAN
13178,GORILLAZ FT VINCE STAPLES
13179,HARRIS/THUG/PHARRELL/GRANDE
13180,CHEAT CODES FT DEMI LOVATO
13181,WIZKID FT DRAKE
13182,HARRY STYLES
13183,HALSEY
13184,LIL UZI VERT
13185,KENDRICK LAMAR & RIHANNA
13186,KENDRICK LAMAR & U2
13187,FRENCH MONTANA FT SWAE LEE
13188,LUIS FONSI & DADDY YANKEE
13189,ANTON POWERS & PIXIE LOTT
13190,LANA DEL REY FT THE WEEKND
13191,DUA LIPA FT MIGUEL
13192,LORD HURON
13193,DJ KHALED/BIEBER/QUAVO/CHANCE
13194,KYGO FT ELLIE GOULDING
13195,KATY PERRY FT MIGOS
13196,VAMPS & MARTIN JENSEN
13197,SEAN PAUL FT MIGOS
13198,MAGGIE LINDEMANN
13199,LUIS FONSI/DADDY YANKEE/BIEBER
13200,JONAS BLUE FT WILLIAM SINGE
13201,KID INK FT TY DOLLA SIGN
13202,POST MALONE & QUAVO
13203,CALVIN HARRIS/FUTURE/KHALID
13204,J HUS FT MOSTACK & MIST
13205,LUCIE JONES
13206,J HUS FT BURNA BOY
13207,SALVADOR SOBRAL
13208,LIAM PAYNE FT QUAVO
13209,KATY PERRY FT NICKI MINAJ
13210,CAMILA CABELLO
13211,HAILEE STEINFELD
13212,LOGIC/ALESSIA CARA/KHALID
13213,MARTIN GARRIX & TROYE SIVAN
13214,LIAM GALLAGHER
13215,NEIKED FT MIMI
13216,NICK JONAS/ANNE-MARIE/POSNER
13217,FIFTH HARMONY FT GUCCI MANE
13218,MAJOR LAZER FT SCOTT/CABELLO
13219,5 AFTER MIDNIGHT
13220,ANDRA DAY
13221,OLLY MURS/LOUISA JOHNSON
13222,MOSTACK
13223,DAVID GUETTA FT JUSTIN BIEBER
13224,SIGALA FT ELLA EYRE
13225,ALMA
13226,ARTISTS FOR GRENFELL
13227,DJ KHALED FT RIHANNA/TILLER
13228,HARRIS/PHARRELL/PERRY/BIG SEAN
13229,JAX JONES/DEMI LOVATO/STEFFLON
13230,NOT3S
13231,DUKE DUMONT/GORGON CITY
13232,LIV'N'G
13233,DJ KHALED/HARRIS/SCOTT/JEREMIH
13234,SIGALA & ELLA EYRE
13235,RUDIMENTAL FT JAMES ARTHUR
13236,SAMANTHA HARVEY
13237,RAYE
13238,YUNGEN FT YXNG BANE
13239,FUTURE FT CHRIS BROWN
13240,TYLER THE CREATOR
13241,TRAVIS SCOTT
13242,BUGZY MALONE
13243,KSI
13244,ZEDD FT LIAM PAYNE
13245,INDIIA FT WHITNEY PHILLIPS
13246,LOTTOBOYZZ
13247,JAY-Z FT DAMIAN MARLEY
13248,J BALVIN/WILLY WILLIAM
13249,SELENA GOMEZ FT GUCCI MANE
13250,FRENCH MONTANA FT WEEKND/MAX B
13251,COLDPLAY & BIG SEAN
13252,LAUV
13253,BUGZY MALONE FT TOM GRENNAN
13254,DAVE
13255,BUGZY MALONE/DJ LUCK/MC NEAT
13256,LANA DEL REY/ASAP ROCKY/CARTI
13257,TOMLINSON/REXHA/DIGITAL FARM
13258,IGLESIAS/PAUL/TERRY
13259,HARDY CAPRIO FT ONE ACEN
13260,PRETTYMUCH
13261,SNAKEHIPS/ANNE-MARIE/BADASS
13262,JAMES HYPE FT KELLI-LEIGH
13263,SKRILLEX & POO BEAR
13264,TOM ZANETTI
13265,21 SAVAGE
13266,MACKLEMORE FT SKYLAR GREY
13267,PORTUGAL THE MAN
13268,CAMILA CABELLO FT YOUNG THUG
13269,CAMILA CABELLO FT QUAVO
13270,ONEREPUBLIC FT SEEB
13271,GLEN CAMPBELL
13272,AVICII FT SANDRO CAVAZZA
13273,STEFFLON DON & FRENCH MONTANA
13274,AVICII FT RITA ORA
13275,ELLA EYRE FT TY DOLLA SIGN
13276,MABEL FT KOJO FUNDS
13277,MARSHMELLO FT KHALID
13278,CARDI B
13279,JUSTIN BIEBER & BLOODPOP
13280,CNCO & LITTLE MIX
13281,MAJESTIC & TIGERMONKEY
13282,YXNG BANE
13283,MICK KONSTANTIN
13284,XXXTENTACION
13285,JOE WELLER & ELLIOT CRAWFORD
13286,JORJA SMITH & PREDITAH
13287,KHALID
13288,CAMELPHAT & ELDERBROOK
13289,FERGIE FT NICKI MINAJ
13290,XXXTENTACION FT TRIPPIE REDD
13291,MAROON 5 FT SZA
13292,MEGAN MCKENNA
13293,MATOMA & THE VAMPS
13294,MARTIN SOLVEIG FT ALMA
13295,ZAYN FT SIA
13296,GEORGE MICHAEL FT NILE RODGERS
13297,HAILEE STEINFELD/ALESSO/WATT
13298,NOTHING BUT THIEVES
13299,POST MALONE FT 21 SAVAGE
13300,GUCCI MANE FT WEEKND
13301,BTS
13302,BIG SHAQ
13303,LOTTO BOYZZ
13304,KYGO FT JUSTIN JESSO
13305,MACKLEMORE FT KESHA
13306,POST MALONE
13307,DJ SNAKE FT LAUV
13308,ALMA FT FRENCH MONTANA
13309,CHRIS & KEM
13310,KREPT & KONAN
13311,SNEAKBO FT GIGGS
13312,BLACKBEAR FT GUCCI MANE
13313,GIGGS FT 2 CHAINZ
13314,GIGGS FT DAVE
13315,AJ TRACEY
13316,PINK FT EMINEM
13317,CHRIS BROWN/FUTURE/YOUNG THUG
13318,WRETCH 32/KOJO FUNDS/JAHLANI
13319,JONAS BLUE FT MOELOGO
13320,VAMPS FT MAGGIE LINDEMANN
13321,LIL PUMP
13322,LOUIS TOMLINSON
13323,LIAM PAYNE
13324,KREPT & KONAN FT STORMZY
13325,NF
13326,FUTURE & YOUNG THUG FT OFFSET
13327,KYGO
13328,SELENA GOMEZ & MARSHMELLO
13329,CLEAN BANDIT FT JULIA MICHAELS
13330,MIGOS/NICKI MINAJ/CARDI B
13331,YUNGEN FT MR EAZI
13332,DAVE FT MOSTACK
13333,NERD & RIHANNA
13334,GUETTA/AFROJACK/XCX/MONTANA
13335,21 SAVAGE/OFFSET/METRO BOOMIN
13336,TOKIO MYERS
13337,FREDO
13338,RAYE FT MR EAZI
13339,LIL UZI VERT FT NICKI MINAJ
13340,OFFSET & METRO BOOMIN
13341,EMINEM FT BEYONCE
13342,JASON DERULO FT FRENCH MONTANA
13343,FUSE ODG/ED SHEERAN/MUGEEZ
13344,G-EAZY FT ASAP ROCKY & CARDI B
13345,CALVIN HARRIS/KEHLANI/YACHTY
13346,LUIS FONSI FT DEMI LOVATO
13347,STEFFLON DON & SKEPTA
13348,NOT3S & MOSTACK
13349,CRAIG DAVID FT BASTILLE
13350,STEEL BANGLEZ/YUNGEN/MOSTACK
13351,ALAN WALKER/N CYRUS/DIGITAL FA
13352,RAK-SU FT WYCLEF/NAUGHTY BOY
13353,RAMZ
13354,G-EAZY & HALSEY
13355,JAX JONES FT INA WROLDSEN
13356,PRETTYMUCH FT FRENCH MONTANA
13357,GARRIX/GUETTA/SCOTT/ROMY
13358,BIG BOI FT LUNCHMONEY LEWIS
13359,TAYLOR SWIFT/ED SHEERAN/FUTURE
13360,EMINEM FT ED SHEERAN
13361,GRM DAILY
13362,RALPH MCTELL/CRISIS CHR/LENNOX
13363,GWEN STEFANI FT BLAKE SHELTON
13364,MICHAEL JACKSON & JACKSON FIVE
13365,SETTLE/GREATEST SHOWMAN ENS
13366,JACKMAN/SETTLE/EFRON/ZENDAYA
13367,ZAC EFRON & ZENDAYA
13368,CARDI B FT 21 SAVAGE
13369,MACHINE GUN KELLY/X/REXHA
13370,EMINEM FT ALICIA KEYS
13371,TOM WALKER
13372,ASAP FERG
13373,SZA
13374,BRUNO MARS & CARDI B
13375,LIAM PAYNE/RITA ORA
13376,KENDRICK LAMAR & SZA
13377,B YOUNG
13378,SL
13379,CLIQ FT ALIKA
13380,JORJA SMITH FT STORMZY
13381,HRVY
13382,MARSHMELLO & LIL PEEP
13383,ONE BIT & NOAH CYRUS
13384,MABEL FT NOT3S
13385,RUDIMENTAL/GLYNNE/MACKLEMORE
13386,6IX9INE/FETTY WAP/A BOOGIE WIT
13387,MIGOS FT DRAKE
13388,JUSTIN TIMBERLAKE FT STAPLETON
13389,MIST
13390,ZEDD/MAREN MORRIS/GREY
13391,M O/LOTTO BOYZZ/MR EAZI
13392,BEBE REXHA FT FLORIDA GEORGIA
13393,WEEKND/KENDRICK LAMAR
13394,KOJO FUNDS FT RAYE
13395,BAZZI
13396,KSI FT BIG ZUU
13397,MARSHMELLO & ANNE-MARIE
13398,BLOCBOY JB FT DRAKE
13399,SCHOOLBOY Q/2 CHAINZ/SAUDI
13400,CALVIN HARRIS FT PARTYNEXTDOOR
13401,JAY ROCK/LAMAR/FUTURE/BLAKE
13402,KHALID & SWAE LEE
13403,KENDRICK LAMAR & TRAVIS SCOTT
13404,HAILEE STEINFELD & BLOODPOP
13405,JORJA SMITH
13406,MIST FT NINES
13407,VINCE STAPLES/YUGEN BLAKROK
13408,MIST FT JESSIE WARE
13409,FREDO FT ASCO
13410,SOB X RBE
13411,FREDO FT NOT3S
13412,AB-SOUL/ANDERSON PAAK/BLAKE
13413,KHALID & NORMANI
13414,SEAN PAUL/GUETTA/BECKY G
13415,POST MALONE FT TY DOLLA SIGN
13416,SIGALA & PALOMA FAITH
13417,HARDY CAPRIO
13418,RAYE/MABEL/STEFFLON DON
13419,JANELLE MONAE
13420,GUETTA/GARRIX/BROOKS
13421,DJ KHALED/JAY Z/FUTURE/BEYONCE
13422,LOGIC FT MARSHMELLO
13423,ZIV ZAIFMAN/JACKMAN/WILLIAMS
13424,LOREN ALLRED
13425,NOT3S FT MALEEK BERRY
13426,M-22 FT MEDINA
13427,LIL DICKY FT CHRIS BROWN
13428,YUNGEN FT JESS GLYNNE
13429,CHARLIE PUTH FT KEHLANI
13430,LOUISA FT 2 CHAINZ
13431,KYGO FT MIGUEL
13432,BANX & RANX/ELLA EYRE/BANE
13433,RICH THE KID
13434,SHAKKA FT ALUNAGEORGE
13435,CALVIN HARRIS & DUA LIPA
13436,RUTI
13437,NINES
13438,CARDI B/BAD BUNNY/J BALVIN
13439,CARDI B FT MIGOS
13440,EO
13441,ASAP ROCKY FT MOBY
13442,ALICE MERTON
13443,DENNIS LLOYD
13444,LOSKI
13445,SWAE LEE/SLIM JXMMI
13446,6IX9INE
13447,LIAM PAYNE & J BALVIN
13448,NINES/SL/YUNG FUME/TIGGS DA
13449,NINES FT RAY BLK & SKRAPZ
13450,KHALID/TY DOLLA SIGN/6LACK
13451,KYLE FT KEHLANI
13452,NOTD FT BEA MILLER
13453,CHAINSMOKERS & DREW LOVE
13454,SL FT CHIP
13455,HRVY & MALU TREVEJO
13456,SWARMZ
13457,MASON RAMSEY
13458,SHAWN MENDES FT KHALID
13459,SCOTT/KANYE/LIL UZI VERT
13460,GRM DAILY/SKRAPZ/AVELINO/ASCO
13461,LSD FT SIA/DIPLO/LABRINTH
13462,BILLIE EILISH & KHALID
13463,BELLY SQUAD FT HEADIE ONE
13464,MARSHMELLO/JUICY J/ARTHUR
13465,NICKY JAM & J BALVIN
13466,RITA ORA/CARDI B/REXHA/CHARLI
13467,NETTA
13468,SURIE
13469,ELENI FOUREIRA
13470,AJ & DENO FT EO
13471,ZIEZIE
13472,KREPT & KONAN FT MOSTACK
13473,CLEAN BANDIT FT DEMI LOVATO
13474,DAPPY FT AY EM
13475,LIL BABY & DRAKE
13476,KYGO & MIGUEL
13477,TYGA FT OFFSET
13478,PHARRELL & CAMILA CABELLO
13479,STEFFLON DON
13480,TIESTO/DZEKO/PREME/POST MALONE
13481,KINGDOM CHOIR/KAREN GIBSON
13482,CHRISTINE & QUEENS FT DAM-FUNK
13483,CHRISTINA AGUILERA/DEMI LOVATO
13484,ASAP ROCKY FT SKEPTA
13485,JUICE WRLD
13486,JONAS BLUE FT JACK & JACK
13487,PUSHA T
13488,AU/RA & CAMELPHAT
13489,ASAP ROCKY FT FKA TWIGS
13490,PUSHA T FT KANYE WEST
13491,AJ TRACEY & NOT3S
13492,MAROON 5 FT CARDI B
13493,LOUD LUXURY FT BRANDO
13494,GORILLAZ FT GEORGE BENSON
13495,6IX9INE FT DJ SPINKING
13496,KIDS SEE GHOSTS FT LOUIS PRIMA
13497,KIDS SEE GHOSTS
13498,POST MALONE FT NICKI MINAJ
13499,ONE ACEN & HARDY CAPRIO
13500,CARTERS
13501,MARTIN GARRIX FT KHALID
13502,STEEL BANGLEZ/MO/YXNG BANE
13503,TROYE SIVAN FT ARIANA GRANDE
13504,KYGO & IMAGINE DRAGONS
13505,RUDIMENTAL/MAJOR LAZER/ANNE
13506,BLACKPINK
13507,CHEAT CODES & LITTLE MIX
13508,JAX JONES/MABEL/RICH THE KID
13509,HUGH JACKMAN & ZAC EFRON
13510,SKEPTA & WIZKID
13511,GEKO FT NSG
13512,DRAKE FT MICHAEL JACKSON
13513,HUGH JACKMAN/GREATEST SHOWMAN
13514,ELLA MAI
13515,SIGALA/SEAN PAUL/FUSE ODG
13516,ASCO & LOSKI
13517,NHS VOICES
13518,MNEK FT HAILEE STEINFELD
13519,BENNY BLANCO/HALSEY/KHALID
13520,FREYA RIDINGS
13521,D-BLOCK EUROPE & YXNG BANE
13522,6IX9INE/MINAJ/MURDA BEATZ
13523,AMBUSH BUZZWORL/SKEPTA/CHIP
13524,JAMES/KEENAN WYNN/DAVIES/IMRIE
13525,CHER & ANDY GARCIA
13526,CHANCE THE RAPPER
13527,ZEDD & ELLEY DUHE
13528,J DYLAN/L JAMES/H SKINNER
13529,LIZZY/FREDO/YOUNG T & BUGSEY
13530,DAVID GUETTA FT ANNE-MARIE
13531,LILY JAMES
13532,CHAINSMOKERS FT EMILY WARREN
13533,AVELINO FT NOT3S
13534,LOGIC FT RYAN TEDDER
13535,DYNORO & GIGI D'AGOSTINO
13536,BAZZI FT CAMILA CABELLO
13537,LILY JAMES/KEENAN WYNN/DAVIES
13538,KOJO FUNDS FT BUGZY MALONE
13539,ZAYN FT TIMBALAND
13540,DEAN LEWIS
13541,AMELIA MONET FT EO
13542,NICKI MINAJ/EMINEM/LABRINTH
13543,BUGZY MALONE FT RAG'N'BONE MAN
13544,TRIPPIE REDD
13545,PINKFONG
13546,STEFFLON DON/TIGGS DA AUTHOR
13547,CALVIN HARRIS & SAM SMITH
13548,MARSHMELLO & BASTILLE
13549,AMY WADGE
13550,YUNGEN FT ONE ACEN
13551,TRANELL
13552,DERULO/GUETTA/MINAJ/WILLIAM
13553,ILL BLU/KREPT & KONAN/LOSKI
13554,UNKNOWN T
13555,EMINEM FT JOYNER LUCAS
13556,MARSHMELLO FT BASTILLE
13557,MABEL
13558,6IX9INE FT ANUEL AA
13559,1 HOUR BAND
13560,KRIS KROSS/BOY NEXT/MAYNARD
13561,KANYE WEST & LIL PUMP
13562,SILK CITY FT DUA LIPA
13563,MACHINE GUN KELLY
13564,SIGALA/EYRE/TRAINOR FT MONTANA
13565,MK/JONAS BLUE/BECKY HILL
13566,MAC MILLER
13567,DIZZEE RASCAL FT SKEPTA
13568,HOZIER FT MAVIS STAPLES
13569,GUCCI MANE/BRUNO MARS/KODAK
13570,LIL BABY & GUNNA
13571,6LACK FT J COLE
13572,DAVID GUETTA/BEBE REXHA/BALVIN
13573,DIGDAT FT KREPT & KONAN/K-TRAP
13574,LIL PEEP & XXXTENTACION
13575,FRENCH MONTANA FT DRAKE
13576,CHIP FT NOT3S
13577,CADET & DENO DRIZ
13578,CHAINSMOKERS/KELSEA BALLERINI
13579,LEWIS CAPALDI
13580,WOLF ALICE
13581,LADY GAGA & BRADLEY COOPER
13582,LIL WAYNE FT KENDRICK LAMAR
13583,LIL WAYNE FT XXXTENTACION
13584,DJ SNAKE/GOMEZ/CARDI B/OZUNA
13585,LIL WAYNE FT TRAVIS SCOTT
13586,OLLY MURS FT SNOOP DOGG
13587,RAK-SU
13588,KOJO FUNDS FT GIGGS
13589,LOUD LUXURY & ANDERS
13590,DAVE FT FREDO
13591,6IX9INE FT BOBBY SHMURDA
13592,LIL BABY/GUNNA/DRAKE
13593,JONAS BLUE/LIAM PAYNE/LENNON
13594,LIL BABY
13595,CHARLI XCX FT TROYE SIVAN
13596,ANDERSON PAAK/KENDRICK LAMAR
13597,LITTLE MIX FT NICKI MINAJ
13598,KODAK BLACK/SCOTT/OFFSET
13599,BAD BUNNY FT DRAKE
13600,QUAVO FT DRAKE
13601,LOYLE CARNER & JORDAN RAKEI
13602,ELLA MAI FT CHRIS BROWN
13603,WSTRN FT SKRAPZ
13604,M O/CHIP
13605,QUAVO FT 21 SAVAGE
13606,TOM GRENNAN
13607,SHECK WES
13608,POST MALONE FT SWAE LEE
13609,D-BLOCK EUROPE/ADZ/LIL PINO/LB
13610,DUA LIPA & BLACKPINK
13611,KHALID FT EMPRESS OF
13612,BILLIE EILISH
13613,FUTURE & JUICE WRLD
13614,KREPT & KONAN FT TABITHA
13615,AVA MAX
13616,AMBUSH BUZZWORL
13617,XXXTENTACION/PUMP/MALUMA/SWAE
13618,ELLIE GOULDING/DIPLO/SWAE LEE
13619,STEVE AOKI FT BTS
13620,DA BEATFREAKZ/AJ/DENO/CADET
13621,RUDIMENTAL FT TOM WALKER
13622,TORY LANEZ FT MEEK MILL
13623,TORY LANEZ FT GUNNA
13624,NORMANI/CALVIN HARRIS/WIZKID
13625,GEKO & NOT3S
13626,CLEAN BANDIT/MARINA/LUIS FONSI
13627,BENNY BLANCO & CALVIN HARRIS
13628,METRO BOOMIN FT 21 SAVAGE
13629,PROFESSOR GREEN/RAG'N'BONE MAN
13630,METRO BOOMIN FT TRAVIS SCOTT
13631,NATHAN DAWE
13632,LIL PEEP
13633,JAMES ARTHUR & ANNE-MARIE
13634,LITTLE MIX FT SHARAYA J
13635,PLUG/NAFE SMALLZ/M HUNCHO
13636,YEARS & YEARS/JESS GLYNNE
13637,MAX & TY DOLLA SIGN
13638,OSH
13639,CAMELPHAT/CRISTOPH/JEM COOKE
13640,6IX9INE FT TORY LANEZ
13641,6IX9INE/NICKI MINAJ/KANYE WEST
13642,DALTON HARRIS FT JAMES ARTHUR
13643,MARK RONSON FT MILEY CYRUS
13644,MEEK MILL FT DRAKE
13645,6IX9INE FT LIL BABY
13646,DIGDAT FT K TRAP/KREPT & KONAN
13647,MEEK MILL FT RICK ROSS & JAY Z
13648,JAX JONES/YEARS & YEARS
13649,MEEK MILL FT ELLA MAI
13650,LADBABY
13651,FLAKEFLEET PRIMARY SCHOOL
13652,YXNG BANE FT FREDO
13653,PLUG/D-BLOCK/RICH THE KID
13654,FLIPP DINERO
13655,RUSS
13656,BRETT ELDREDGE/MEGHAN TRAINOR
13657,CHUCK BERRY
13658,TONY BENNETT
13659,FISHER
13660,A BOOGIE WIT DA HOODIE/6IX9INE
13661,NSG FT TION WAYNE
13662,HEADIE ONE FT DAVE
13663,A BOOGIE WIT DA HOODIE/OFFSET
13664,A BOOGIE WIT DA HOODIE
13665,SAM SMITH & NORMANI
13666,CALVIN HARRIS & RAG'N'BONE MAN
13667,GESAFFELSTEIN FT WEEKND
13668,KEHLANI FT TY DOLLA SIGN
13669,SUB FOCUS & DIMENSION
13670,JAMES BLAKE/TRAVIS SCOTT/METRO
13671,SWARMZ FT TION WAYNE
13672,FUTURE FT TRAVIS SCOTT
13673,MUSTARD & MIGOS
13674,YUNGEN FT DAPPY
13675,LITTLE MIX FT TY DOLLA SIGN
13676,LAUV & TROYE SIVAN
13677,BRING ME THE HORIZON FT GRIMES
13678,WILEY/STEFFLON DON/SEAN PAUL
13679,ALEC BENJAMIN
13680,CHAINSMOKERS FT WINONA OAK
13681,FREDO FT DAVE
13682,MARSHMELLO
13683,BLUEFACE
13684,CHAINSMOKERS FT 5 SECONDS OF
13685,LIZZO
13686,D-BLOCK EUROPE
13687,CARDI B & BRUNO MARS
13688,ZEDD FT KATY PERRY
13689,YNW MELLY
13690,DIGDAT & LOSKI
13691,UNKNOWN T/CRAZY COUSINZ
13692,YUNGBLUD/HALSEY/TRAVIS BARKER
13693,DENO
13694,KYGO FT VALERIE BROUSSARD
13695,PICTURE THIS
13696,AJ TRACEY & GIGGS
13697,OFFSET
13698,JAMES BAY FT JULIA MICHAELS
13699,SAM FENDER
13700,RODDY RICCH/CHIP/YXNG BANE
13701,SUMMER WALKER FT DRAKE
13702,BENNYBLANCO/GOMEZ/BALVIN/TAINY
13703,OCTAVIAN FT MICHAEL PHANTOM
13704,LOYLE CARNER & JORJA SMITH
13705,NAFE SMALLZ FT M HUNCHO
